703,100,196,143,0,0
937,54,316,305,0,0
372,250,0,0,0,0
921,40,75,839,0,0
414,200,0,0,0,0
399,215,0,0,0,0
948,37,195,471,0,0
445,217,0,0,0,0
964,54,60,880,0,0
331,269,0,0,0,0
868,53,339,277,0,0
943,39,31,948,0,0
327,275,0,0,0,0
918,54,95,774,0,0
324,293,0,0,0,0
957,38,979,37,0,0
924,40,42,945,0,0
529,156,1,1,0,0
978,39,939,39,0,0
850,65,366,248,0,0
950,39,42,924,0,0
954,44,805,71,0,0
901,50,351,262,0,0
548,147,0,1,0,0
989,37,911,36,0,0
951,41,103,678,0,0
322,287,0,0,0,0
698,101,133,111,0,0
968,32,944,48,0,0
319,302,0,0,0,0
972,52,39,928,0,0
932,48,966,46,0,0
936,36,938,45,0,0
292,288,0,0,0,0
920,45,691,115,0,0
300,302,0,0,0,0
923,39,109,670,0,0
952,42,965,26,0,0
955,43,55,932,0,0
934,43,46,949,0,0
446,200,0,0,0,0
940,43,43,960,0,0
743,104,265,258,0,0
627,131,48,40,0,0
981,39,916,49,0,0
959,34,59,869,0,0
835,69,290,323,0,0
909,42,138,587,0,0
963,31,58,908,0,0
310,317,0,0,0,0
946,42,46,948,0,0
854,62,285,340,0,0
308,289,0,0,0,0
396,202,0,0,0,0
904,51,105,676,0,0
956,38,862,74,0,0
892,49,55,861,0,0
914,45,265,365,0,0
847,75,253,327,0,0
994,43,784,88,0,0
970,47,43,952,0,0
368,234,0,0,0,0
334,298,0,0,0,0
591,139,10,11,0,0
929,56,289,288,0,0
970,38,57,864,0,0
821,72,275,326,0,0
891,75,348,254,0,0
990,40,96,730,0,0
1013,50,38,935,0,0
963,35,587,140,0,0
967,49,38,938,0,0
309,304,0,0,0,0
347,266,0,0,0,0
416,209,1,0,0,0
953,45,51,930,0,0
964,38,68,869,0,0
910,48,985,55,0,0
620,118,33,27,0,0
315,310,0,0,0,0
423,207,0,0,0,0
888,47,98,709,0,0
525,167,0,2,0,0
671,125,68,65,0,0
662,98,53,53,0,0
953,34,129,618,0,0
767,83,237,221,0,0
898,68,179,455,0,0
408,235,0,0,0,0
971,40,499,177,0,0
349,238,0,0,0,0
496,162,0,0,0,0
851,77,252,333,0,0
315,269,0,0,0,0
968,34,283,329,0,0
612,116,26,21,0,0
965,52,48,896,0,0
982,38,427,208,0,0
995,26,821,71,0,0
337,286,0,0,0,0
602,129,17,13,0,0
925,45,60,855,0,0
307,301,0,0,0,0
964,49,57,915,0,0
498,171,0,1,0,0
935,40,358,246,0,0
360,249,0,0,0,0
340,267,0,0,0,0
444,206,0,0,0,0
821,71,315,257,0,0
991,35,141,578,0,0
980,34,55,910,0,0
929,54,58,887,0,0
922,41,429,209,0,0
925,48,339,278,0,0
816,69,230,394,0,0
815,71,234,349,0,0
542,159,1,3,0,0
947,56,156,518,0,0
957,39,799,60,0,0
299,305,0,0,0,0
355,258,0,0,0,0
391,230,0,0,0,0
941,43,883,56,0,0
891,47,41,945,0,0
415,226,0,0,0,0
335,248,0,0,0,0
968,46,71,818,0,0
831,77,263,278,0,0
981,49,498,181,0,0
319,285,0,0,0,0
327,301,0,0,0,0
963,37,207,448,0,0
361,272,0,0,0,0
339,262,0,0,0,0
990,42,52,925,0,0
970,39,36,958,0,0
451,202,0,0,0,0
986,34,50,939,0,0
937,37,610,126,0,0
808,82,305,221,0,0
570,139,4,6,0,0
962,42,84,773,0,0
521,166,0,1,0,0
931,44,72,893,0,0
953,49,307,330,0,0
307,305,0,0,0,0
338,260,0,0,0,0
955,45,579,138,0,0
928,40,41,967,0,0
405,223,0,0,0,0
950,41,399,235,0,0
284,299,0,0,0,0
925,41,580,141,0,0
902,54,909,56,0,0
949,47,419,224,0,0
920,47,663,108,0,0
839,84,239,372,0,0
939,38,911,56,0,0
910,54,345,276,0,0
1024,37,85,766,0,0
963,37,153,513,0,0
976,32,223,410,0,0
929,44,272,324,0,0
314,313,0,0,0,0
903,61,240,389,0,0
451,205,0,0,0,0
975,40,961,45,0,0
406,230,0,0,0,0
963,48,37,999,0,0
413,232,0,0,0,0
977,37,956,48,0,0
954,45,778,81,0,0
964,34,50,942,0,0
295,298,0,0,0,0
459,193,0,0,0,0
931,49,46,958,0,0
927,51,45,963,0,0
502,161,0,1,0,0
797,74,306,251,0,0
969,39,262,353,0,0
426,216,0,0,0,0
892,41,792,82,0,0
516,161,0,0,0,0
453,195,0,0,0,0
476,203,0,0,0,0
954,33,685,102,0,0
1003,46,151,542,0,0
894,46,54,873,0,0
927,36,868,64,0,0
968,45,918,49,0,0
969,47,92,732,0,0
289,292,0,0,0,0
935,46,937,38,0,0
950,38,142,567,0,0
413,238,0,0,0,0
423,225,0,0,0,0
957,48,865,48,0,0
973,43,895,51,0,0
975,35,923,49,0,0
334,255,0,0,0,0
908,44,938,48,0,0
999,34,828,71,0,0
925,41,974,43,0,0
1009,40,165,535,0,0
925,56,937,46,0,0
944,47,167,500,0,0
899,41,124,628,0,0
329,268,0,0,0,0
940,41,200,427,0,0
975,40,928,50,0,0
299,299,0,0,0,0
941,53,667,118,0,0
930,42,929,41,0,0
969,52,539,163,0,0
888,57,231,340,0,0
293,283,0,0,0,0
886,56,419,222,0,0
917,67,88,752,0,0
975,38,532,166,0,0
984,35,105,663,0,0
472,189,0,0,0,0
335,256,0,0,0,0
987,38,248,382,0,0
303,301,0,0,0,0
523,150,0,0,0,0
310,292,0,0,0,0
486,185,1,0,0,0
963,44,40,992,0,0
946,41,177,487,0,0
306,296,0,0,0,0
950,47,42,953,0,0
540,144,3,2,0,0
927,36,551,158,0,0
894,52,56,904,0,0
719,107,158,170,0,0
923,50,57,920,0,0
791,78,229,354,0,0
329,274,0,0,0,0
560,155,3,3,0,0
310,287,0,0,0,0
586,142,6,4,0,0
910,48,39,959,0,0
318,288,0,0,0,0
411,197,0,0,0,0
319,317,0,0,0,0
943,43,94,704,0,0
948,35,43,928,0,0
925,31,52,929,0,0
308,302,0,0,0,0
955,39,167,465,0,0
774,79,241,233,0,0
1003,38,950,49,0,0
907,55,778,74,0,0
1010,36,36,931,0,0
417,217,0,0,0,0
883,53,194,430,0,0
937,40,984,49,0,0
907,60,344,276,0,0
319,293,0,0,0,0
938,37,547,153,0,0
708,94,191,144,0,0
931,44,49,939,0,0
939,46,919,49,0,0
486,186,1,0,0,0
318,268,0,0,0,0
947,44,207,480,0,0
900,46,408,209,0,0
954,39,50,871,0,0
940,39,493,163,0,0
961,45,944,53,0,0
753,85,194,237,0,0
931,49,53,973,0,0
338,241,0,0,0,0
343,268,0,0,0,0
410,224,0,0,0,0
899,58,221,363,0,0
950,41,691,105,0,0
303,306,0,0,0,0
912,52,241,380,0,0
936,48,49,881,0,0
711,98,155,260,0,0
935,57,912,53,0,0
530,164,0,1,0,0
1006,31,503,162,0,0
336,275,0,0,0,0
1006,36,769,90,0,0
578,156,5,6,0,0
730,98,194,248,0,0
358,270,0,0,0,0
886,37,387,242,0,0
381,260,0,0,0,0
959,38,47,975,0,0
319,305,0,0,0,0
374,221,0,0,0,0
807,67,323,245,0,0
722,86,215,220,0,0
325,287,0,0,0,0
977,41,236,374,0,0
404,211,0,0,0,0
323,258,0,0,0,0
464,176,0,0,0,0
745,89,190,187,0,0
948,47,954,43,0,0
957,37,45,1000,0,0
959,43,879,40,0,0
938,42,955,39,0,0
919,54,942,46,0,0
926,50,985,41,0,0
1006,41,933,44,0,0
534,171,1,3,0,0
1005,35,671,122,0,0
423,215,0,0,0,0
953,41,973,42,0,0
306,310,0,0,0,0
314,302,0,0,0,0
958,37,946,47,0,0
987,41,60,884,0,0
979,34,951,52,0,0
876,55,428,196,0,0
873,41,459,198,0,0
307,290,0,0,0,0
312,322,0,0,0,0
914,56,311,295,0,0
944,53,46,900,0,0
931,37,928,39,0,0
990,41,63,945,0,0
968,42,59,884,0,0
933,51,56,886,0,0
925,39,148,599,0,0
473,178,0,1,0,0
969,46,449,202,0,0
954,41,916,51,0,0
989,34,54,929,0,0
411,198,0,0,0,0
623,116,30,33,0,0
1007,46,758,92,0,0
956,40,946,39,0,0
290,302,0,0,0,0
876,51,161,521,0,0
568,149,3,4,0,0
447,187,0,0,0,0
975,47,63,912,0,0
1038,36,824,60,0,0
286,301,0,0,0,0
447,215,0,0,0,0
950,43,199,432,0,0
1003,45,625,120,0,0
841,66,198,401,0,0
472,172,1,0,0,0
976,44,126,649,0,0
967,41,53,904,0,0
525,166,1,0,0,0
993,39,50,957,0,0
952,28,53,915,0,0
410,247,0,0,0,0
482,172,1,0,0,0
993,41,266,351,0,0
933,56,246,372,0,0
954,45,52,881,0,0
915,39,922,60,0,0
909,41,42,905,0,0
334,301,0,0,0,0
976,46,234,386,0,0
971,45,950,55,0,0
994,38,363,262,0,0
1006,32,252,376,0,0
296,294,0,0,0,0
1016,42,926,42,0,0
323,288,0,0,0,0
295,293,0,0,0,0
288,298,0,0,0,0
920,42,817,84,0,0
965,47,979,45,0,0
293,295,0,0,0,0
715,93,140,179,0,0
956,35,55,923,0,0
813,70,260,246,0,0
574,151,5,4,0,0
965,33,44,884,0,0
908,50,45,978,0,0
957,39,224,428,0,0
903,63,62,801,0,0
321,297,0,0,0,0
362,259,0,0,0,0
927,48,830,93,0,0
350,252,0,0,0,0
491,177,2,1,0,0
985,45,962,38,0,0
892,56,264,361,0,0
925,36,345,266,0,0
905,51,382,251,0,0
852,59,304,260,0,0
302,302,0,0,0,0
401,226,0,0,0,0
909,51,58,836,0,0
975,31,932,38,0,0
923,40,213,430,0,0
980,31,46,931,0,0
856,61,330,231,0,0
972,32,942,39,0,0
960,48,76,776,0,0
968,35,51,967,0,0
954,42,607,122,0,0
972,57,118,582,0,0
991,30,47,946,0,0
975,40,28,980,0,0
318,296,0,0,0,0
964,50,49,900,0,0
793,67,256,313,0,0
923,47,54,901,0,0
548,153,4,2,0,0
330,277,0,0,0,0
300,295,0,0,0,0
934,58,96,678,0,0
954,50,219,407,0,0
1026,35,60,870,0,0
964,40,60,960,0,0
642,140,61,61,0,0
971,41,537,154,0,0
930,40,961,46,0,0
960,39,675,110,0,0
932,41,919,57,0,0
893,49,207,401,0,0
297,298,0,0,0,0
423,207,0,0,0,0
933,38,925,48,0,0
296,304,0,0,0,0
998,39,873,63,0,0
788,86,275,270,0,0
877,70,256,373,0,0
636,121,54,52,0,0
897,63,351,245,0,0
1001,42,225,427,0,0
958,35,47,944,0,0
317,289,0,0,0,0
873,63,260,352,0,0
289,302,0,0,0,0
956,41,961,33,0,0
909,46,916,46,0,0
970,35,915,48,0,0
304,299,0,0,0,0
799,73,230,320,0,0
313,296,0,0,0,0
950,48,910,56,0,0
961,36,48,946,0,0
390,228,0,0,0,0
915,52,33,968,0,0
944,51,105,731,0,0
951,44,939,47,0,0
598,131,7,10,0,0
964,37,58,948,0,0
279,301,0,0,0,0
1001,47,40,933,0,0
821,83,214,319,0,0
312,296,0,0,0,0
312,285,0,0,0,0
945,51,79,725,0,0
934,34,792,69,0,0
936,31,132,597,0,0
963,41,80,790,0,0
334,281,0,0,0,0
976,35,963,40,0,0
476,216,0,1,0,0
954,51,43,949,0,0
326,297,0,0,0,0
790,77,338,204,0,0
326,278,0,0,0,0
686,107,104,90,0,0
354,298,0,0,0,0
979,38,970,31,0,0
306,288,0,0,0,0
302,308,0,0,0,0
757,83,268,267,0,0
967,39,111,667,0,0
948,43,700,95,0,0
923,40,272,325,0,0
929,43,170,532,0,0
888,55,286,346,0,0
683,115,109,104,0,0
956,40,554,154,0,0
990,34,371,245,0,0
981,43,945,43,0,0
954,41,951,45,0,0
393,217,0,0,0,0
927,46,957,51,0,0
662,132,118,102,0,0
342,240,0,0,0,0
969,35,86,780,0,0
361,249,0,0,0,0
283,301,0,0,0,0
344,289,0,0,0,0
848,69,348,259,0,0
456,191,0,0,0,0
926,50,875,47,0,0
768,91,237,244,0,0
959,40,839,62,0,0
919,43,163,504,0,0
329,291,0,0,0,0
899,51,43,953,0,0
305,287,0,0,0,0
1003,43,74,804,0,0
425,231,0,0,0,0
976,37,121,641,0,0
893,53,394,219,0,0
295,304,0,0,0,0
751,84,196,301,0,0
676,119,82,76,0,0
466,195,0,0,0,0
947,55,751,82,0,0
903,61,966,42,0,0
954,37,919,59,0,0
423,218,0,0,0,0
775,71,246,306,0,0
998,40,778,84,0,0
360,264,0,0,0,0
890,62,313,270,0,0
620,137,25,12,0,0
949,56,61,918,0,0
925,29,44,940,0,0
975,39,85,744,0,0
433,219,0,0,0,0
927,48,134,588,0,0
287,287,0,0,0,0
914,42,164,596,0,0
925,37,558,158,0,0
942,32,131,653,0,0
576,157,3,4,0,0
929,45,309,298,0,0
604,132,20,11,0,0
797,71,285,264,0,0
869,39,148,530,0,0
321,299,0,0,0,0
973,35,42,946,0,0
880,50,248,375,0,0
627,127,39,45,0,0
612,132,11,9,0,0
439,174,1,0,0,0
438,174,0,0,0,0
439,175,0,0,0,0
440,173,0,0,0,0
440,174,0,0,0,0
438,173,0,0,0,0
439,172,0,0,0,0
439,172,1,0,0,0
439,175,1,0,0,0
440,172,0,0,0,0
440,174,2,0,0,0
436,173,0,0,0,0
433,174,0,0,0,0
439,174,0,1,0,0
438,174,0,1,0,0
439,175,0,1,0,0
440,173,0,1,0,0
440,174,0,1,0,0
438,173,0,1,0,0
439,172,0,1,0,0
439,172,0,1,0,0
439,175,0,1,0,0
440,172,0,1,0,0
440,174,0,1,0,0
436,173,0,1,0,0
433,174,0,1,0,0
439,174,0,1,0,0
438,174,1,1,0,0
439,175,1,1,0,0
440,173,1,1,0,0
440,174,1,1,0,0
438,173,1,1,0,0
439,172,1,1,0,0
439,172,1,1,0,0
439,175,1,1,0,0
440,172,1,1,0,0
440,174,1,1,0,0
436,173,1,2,0,0
433,174,1,2,0,0
439,174,0,2,0,0
438,174,0,2,0,0
439,175,0,2,0,0
440,173,0,2,0,0
440,174,0,2,0,0
438,173,0,2,0,0
439,172,0,2,0,0
439,172,0,2,0,0
439,175,0,2,0,0
440,172,0,2,0,0
440,174,0,2,0,0
436,173,0,2,0,0
433,174,0,2,0,0
439,170,0,1,0,0
432,171,0,1,0,0
436,172,0,1,0,0
435,173,0,1,0,0
435,174,0,1,0,0
436,170,0,1,0,0
439,169,0,1,0,0
439,170,0,1,0,0
439,175,0,0,0,0
440,172,0,0,0,0
440,174,0,0,0,0
436,173,0,0,0,0
433,174,0,0,0,0
439,174,1,0,0,0
438,174,0,0,0,0
439,175,0,0,0,0
440,173,0,0,0,0
440,174,0,0,0,0
438,173,0,0,0,0
439,172,0,0,0,0
439,172,1,0,0,0
439,175,1,0,0,0
440,172,0,0,0,0
440,174,2,0,0,0
436,173,0,0,0,0
433,174,0,0,0,0
439,174,0,1,0,0
438,174,0,1,0,0
439,175,0,1,0,0
440,173,0,1,0,0
440,174,0,1,0,0
438,173,0,1,0,0
439,172,0,1,0,0
439,172,0,1,0,0
439,175,0,1,0,0
440,172,0,1,0,0
440,174,0,1,0,0
436,173,0,1,0,0
433,174,0,1,0,0
439,174,0,1,0,0
438,174,1,1,0,0
439,175,1,1,0,0
440,173,1,1,0,0
440,174,1,1,0,0
438,173,1,1,0,0
439,172,1,1,0,0
439,172,1,1,0,0
439,175,1,1,0,0
440,172,1,1,0,0
440,174,1,1,0,0
436,173,1,2,0,0
433,174,1,2,0,0
439,174,0,2,0,0
438,174,0,2,0,0
439,175,0,2,0,0
440,173,0,2,0,0
440,174,0,2,0,0
438,173,0,2,0,0
439,172,0,2,0,0
439,172,0,2,0,0
439,175,0,2,0,0
440,172,0,2,0,0
440,174,0,2,0,0
436,173,0,2,0,0
433,174,0,2,0,0
439,170,0,1,0,0
432,171,0,1,0,0
436,172,0,1,0,0
435,173,0,1,0,0
435,174,0,1,0,0
436,170,0,1,0,0
439,169,0,1,0,0
439,170,0,1,0,0
439,175,0,0,0,0
440,172,0,0,0,0
440,174,0,0,0,0
436,173,0,0,0,0
433,174,0,0,0,0
439,174,1,0,0,0
438,174,0,0,0,0
439,175,0,0,0,0
440,173,0,0,0,0
440,174,0,0,0,0
438,173,0,0,0,0
439,172,0,0,0,0
439,172,1,0,0,0
439,175,1,0,0,0
440,172,0,0,0,0
440,174,2,0,0,0
436,173,0,0,0,0
